"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
-0.16045,-0.92645,0.34049,43.691,-32.715,-4.8516
0.42872,-0.46326,-0.77562,24.082,-32.285,-23.204
0.72834,-0.49859,-0.47003,22.242,-32.798,-24.524
0.67728,-0.44704,-0.58434,22.707,-32.331,-24.301
0.70784,-0.46189,-0.53443,21.332,-33.432,-25.244
0.73347,-0.47456,-0.48664,21.753,-33.138,-24.939
0.72849,-0.40907,-0.54952,21.972,-32.601,-25.093
0.23843,-0.020664,-0.97094,19.417,-32.37,-27.45
0.30598,0.32671,0.89422,53.686,-32.367,3.6783
0.23615,0.30001,0.92424,54.27,-31.555,3.2475
-0.32759,-0.38832,-0.86133,51.078,-32.046,1.0872
-0.27873,-0.35665,-0.89169,51.408,-31.43,0.69985
0.13984,0.43217,0.89088,45.539,-31.511,-4.1232
0.54644,-0.4606,-0.69946,23.488,-31.941,-23.802
0.39442,0.089461,-0.91456,19.895,-31.688,-27.28
0.1879,0.34341,0.9202,53.736,-30.591,3.0499
-0.27402,-0.39425,-0.8772,50.732,-30.68,0.59948
0.30253,0.72968,0.61322,45.315,-30.967,-4.4683
0.64515,-0.24496,-0.72372,22.839,-31.377,-24.757
0.70534,-0.14735,-0.69338,22.01,-31.62,-25.526
0.47793,0.01759,-0.87822,22.975,-30.582,-24.739
0.61922,0.053322,-0.78341,21.821,-31.163,-25.758
0.64333,-0.029309,-0.76503,21.289,-31.709,-26.178
0.65014,0.04063,-0.75873,20.503,-31.72,-26.851
0.52332,0.27353,-0.80704,21.431,-31.033,-25.971
0.55254,0.24041,-0.79806,20.214,-31.287,-27.052
0.11465,0.37246,0.92094,53.74,-29.563,2.6521
-0.233,-0.39582,-0.88828,50.869,-30.153,0.31308
0.40182,0.83742,0.3705,44.967,-30.603,-4.9234
0.44008,0.85903,0.26151,45.021,-30.38,-5.6605
0.59102,0.75751,0.27727,44.234,-29.603,-6.3629
0.40678,-0.2315,-0.88371,23.843,-30.46,-24.344
0.31075,0.20075,-0.92905,23.975,-29.857,-24.391
-0.27982,-0.91316,-0.29638,58.842,-30.076,7.0088
-0.56476,-0.67506,-0.4747,57.955,-29.333,6.662
0.088261,0.44154,0.89289,54.041,-28.851,2.3265
-0.21359,-0.4622,-0.86067,51.272,-29.619,-0.011879
-0.25223,-0.70698,-0.66072,51.001,-28.538,-0.71735
0.61995,0.72027,0.31125,44.043,-29.188,-7.0477
0.24987,0.14114,-0.95794,25.099,-29.523,-23.893
0.413,0.13904,-0.90005,24.48,-29.84,-24.145
0.025452,0.29313,-0.95573,25.577,-28.744,-23.617
-0.51956,-0.44581,-0.72891,57.997,-28.83,6.135
0.1032,0.56702,0.81721,53.681,-28.261,2.0195
0.10993,0.69699,0.70861,54.122,-27.604,1.3905
-0.38111,-0.80502,-0.45464,50.586,-27.755,-1.6423
-0.42261,-0.76502,-0.48595,49.779,-27.348,-1.6873
0.6177,0.70309,0.35229,44.315,-29.068,-7.7704
0.63977,0.70243,0.31189,43.604,-28.28,-8.0255
0.70215,0.6469,0.29751,42.964,-27.841,-7.6896
-0.087128,0.32192,-0.94275,26.4,-27.739,-23.325
-0.024052,0.28511,-0.95819,26.15,-28.328,-23.501
-0.4008,-0.40806,-0.82028,58.356,-28.24,5.7304
-0.46057,-0.49069,-0.73966,58.068,-27.077,5.3044
0.12652,0.72619,0.67575,53.359,-27.095,1.0112
-0.46109,-0.77637,-0.4297,50.19,-27.209,-2.3132
-0.49203,-0.71788,-0.4925,49.705,-26.797,-2.5378
-0.50262,-0.65373,-0.56569,49.383,-26.272,-2.8572
0.67248,0.71872,0.17669,43.1,-27.669,-8.3823
0.74239,0.66185,0.10404,42.706,-27.283,-8.6401
0.87036,0.47659,0.12387,42.28,-26.631,-8.9141
-0.15193,0.37367,-0.91504,26.72,-27.047,-23.113
-0.45714,-0.59314,-0.66273,57.889,-26.269,4.7745
-0.39788,-0.71968,-0.56899,57.665,-25.638,4.2611
0.20894,0.74712,0.631,53.392,-26.409,0.19735
0.35962,0.59554,0.71834,52.805,-25.754,-0.27625
-0.51166,-0.55946,-0.65208,49.658,-25.758,-3.6197
-0.32564,-0.5732,-0.75193,48.754,-25.031,-3.6268
0.97833,0.058902,0.19852,42.028,-25.509,-9.5765
-0.11798,0.30074,-0.94638,27.509,-26.825,-23.125
-0.23463,0.34386,-0.90924,27.258,-26.206,-22.838
-0.29639,-0.79492,-0.52939,57.298,-24.893,3.4645
-0.17784,-0.86908,-0.46159,56.432,-24.436,3.1258
0.55187,0.40899,0.72675,53.016,-25.108,-0.85939
0.69405,-0.15034,0.70405,52.754,-24.168,-0.95317
-0.32246,-0.43651,-0.83993,49.108,-24.498,-4.0967
0.93216,-0.29543,0.20927,42.337,-24.672,-10.236
-0.25876,0.16562,-0.95164,27.826,-26.038,-22.907
-0.2632,-0.027461,-0.96435,28.665,-25.794,-23.167
-0.29837,-0.2759,-0.9137,28.89,-24.825,-23.405
-0.14645,-0.90125,-0.40779,56.088,-24.097,2.4609
-0.12722,-0.91142,-0.39132,55.638,-23.681,1.7091
-0.084866,-0.93999,-0.33048,55.156,-23.3,0.89011
0.5638,-0.63636,0.52648,52.725,-23.735,-0.61421
-0.15956,-0.41322,-0.89654,48.795,-23.727,-4.4257
-0.1071,-0.38163,-0.91809,49.412,-23.105,-4.7146
0.75978,-0.59015,0.27288,42.709,-23.8,-9.9379
0.65016,-0.75944,-0.023072,43.393,-23.214,-10.358
-0.26891,-0.48996,-0.82923,28.188,-23.967,-23.481
0.04815,-0.97832,-0.20143,54.676,-23.003,0.012928
0.26636,-0.96385,0.0071305,53.676,-23.116,-0.1073
0.55453,-0.71726,0.42194,53.282,-23.515,-0.96467
0.020161,-0.61178,-0.79077,48.933,-22.197,-5.2254
0.28797,-0.93041,0.22672,44.031,-22.688,-9.1071
0.18641,-0.94183,0.27967,45.027,-22.386,-8.7779
0.31986,-0.9471,0.02641,44.127,-22.766,-9.8437
-0.16531,-0.6672,-0.7263,27.586,-23.187,-23.953
-0.18179,-0.70401,-0.68653,28.06,-22.604,-24.653
0.12247,-0.83018,-0.54387,48.486,-21.461,-6.0221
0.25614,-0.96197,-0.094893,48.087,-21.19,-6.8485
0.23796,-0.96691,0.091931,47.35,-21.443,-7.2028
0.2056,-0.96439,0.16636,46.418,-21.689,-7.4861
0.17844,-0.93209,0.31522,46.232,-22.088,-8.5492
-0.16527,-0.72956,-0.66365,27.423,-21.974,-25.164
-0.17033,-0.73581,-0.65542,26.812,-21.437,-25.643
-0.21785,-0.72326,-0.65531,27.249,-20.918,-26.373
-0.25571,-0.67542,-0.69168,26.501,-20.423,-26.602
0.027265,0.92613,0.37623,58.211,-20.702,2.5068
-0.025035,0.8495,0.527,57.853,-20.328,1.6038
0.0098546,0.81029,0.58595,56.847,-20.326,1.5259
0.13534,0.55236,0.82255,56.515,-19.635,0.905
-0.27298,-0.65643,-0.70326,26.09,-19.974,-26.869
-0.27835,-0.67346,-0.68482,25.853,-19.325,-27.413
0.13537,0.32337,0.93654,57.086,-18.983,0.44301
0.20183,0.10178,0.97412,56.699,-18.214,0.41475
0.56586,-0.042198,-0.82342,43.323,-18.767,-11.371
0.66922,0.10248,-0.73596,43.024,-19.652,-11.625
0.88064,0.12089,-0.4581,42.507,-19.688,-12.349
0.90735,0.11449,-0.40447,42.231,-18.81,-12.705
-0.26677,-0.6569,-0.70521,25.49,-18.355,-28.204
0.12315,0.069761,0.98993,57.181,-17.411,0.28187
0.38697,-0.061916,-0.92001,44.113,-18.693,-10.931
0.32237,-0.31166,-0.89384,44.427,-17.772,-10.998
0.95836,0.2464,-0.14436,41.98,-18.816,-13.629
0.95753,0.17898,-0.22604,41.595,-17.779,-14.073
-0.25392,-0.64023,-0.725,25.497,-17.807,-28.696
0.073912,0.1049,0.99173,57.75,-16.651,0.19768
0.2591,-0.51681,-0.81595,44.711,-16.879,-11.377
0.89296,-0.069108,-0.44479,41.499,-16.589,-14.172
-0.20962,-0.62098,-0.75527,25.662,-17.242,-29.246
-0.22551,-0.6131,-0.75714,24.704,-16.616,-29.481
-0.046438,0.40106,0.91487,57.444,-16.065,0.12464
-0.29836,0.87906,-0.37181,55.213,-16.337,-1.7865
-0.26338,0.89742,-0.35393,55.552,-16.412,-2.1647
-0.21739,0.96914,-0.11625,54.646,-16.74,-2.4766
-0.28771,0.88555,-0.36472,55.634,-16.188,-1.8154
-0.063423,0.97488,0.2135,54.344,-16.746,-3.4307
0.035593,0.95413,0.29728,53.37,-16.786,-3.2936
0.1384,0.84036,0.52406,53.017,-16.451,-3.9305
0.34148,-0.5444,-0.76617,43.904,-16.463,-11.937
0.27906,-0.61553,-0.73705,44.004,-15.724,-12.502
0.77329,-0.36424,-0.519,41.576,-15.415,-14.61
-0.19436,-0.59815,-0.77746,25.251,-16.271,-29.896
-0.19186,-0.5923,-0.78254,24.606,-15.527,-30.313
-0.24031,0.81732,0.52368,57.394,-15.627,-0.29221
-0.37868,0.92471,0.038957,57.519,-15.364,-1.1194
-0.30703,0.93485,-0.17831,56.295,-15.797,-1.2677
-0.27196,0.88693,-0.37335,56.086,-16.101,-1.8564
0.11965,0.751,0.64937,52.733,-15.946,-4.4887
0.021287,0.67195,0.74029,52.618,-15.386,-5.0684
-0.15059,0.72083,0.67656,51.865,-15.346,-5.1667
0.49372,-0.52726,-0.69154,42.797,-15.416,-13.358
-0.14194,-0.53536,-0.83261,24.991,-14.939,-30.812
-0.085779,-0.54358,-0.83496,24.456,-14.225,-31.17
-0.2961,0.64007,0.70897,51.737,-14.706,-5.8199
-0.35964,0.65402,0.66552,51.003,-14.856,-6.0912
-0.33622,0.53988,0.77168,50.81,-14.288,-6.6736
0.017074,-0.59043,-0.80691,24.002,-13.549,-31.593
-0.31084,0.40942,0.85776,51.049,-13.561,-7.0076
-0.25771,0.31165,0.91458,51.423,-12.643,-7.2332
0.097811,-0.5453,-0.83252,23.547,-12.981,-32.089
0.065745,-0.48489,-0.8721,24.079,-12.32,-32.352
-0.14744,0.21223,0.96603,50.747,-12.128,-7.5365
-0.18719,0.20496,0.9607,51.372,-11.6,-7.5353
0.090197,-0.54861,-0.8312,23.634,-11.695,-32.781
-0.21819,0.15325,0.9638,51.846,-10.811,-7.5839
0.53839,0.78834,0.29775,27.402,-11.201,-30.097
0.49352,0.66836,0.55654,26.669,-10.214,-30.697
0.087134,-0.5841,-0.80699,23.151,-11.123,-33.244
0.040428,-0.63942,-0.7678,23.666,-10.561,-33.632
-0.17221,0.13954,0.97513,51.638,-9.8718,-7.7305
-0.43144,-0.030519,-0.90162,34.529,-10.3,-23.383
-0.24815,0.45515,-0.85514,34.127,-11.758,-23.475
0.47005,0.54564,0.69378,26.358,-9.3109,-31.278
0.055205,-0.72429,-0.68728,23.132,-10.028,-34.156
0.016307,-0.7784,-0.62755,22.554,-9.5584,-34.76
-0.2362,0.21615,0.94736,52.655,-9.0279,-7.6613
-0.32394,-0.45836,-0.82763,34.562,-9.0593,-23.744
0.48294,0.50317,0.71665,26.19,-8.8327,-31.523
-0.092046,-0.78786,-0.60893,21.917,-9.032,-35.434
-0.1888,-0.76216,-0.61925,21.776,-8.5634,-36.031
-0.33218,-0.6279,-0.70384,21.396,-8.1773,-36.297
-0.22225,0.39102,0.89314,52.877,-7.8735,-7.9711
-0.39136,-0.5435,-0.74259,34.848,-8.3067,-24.441
-0.22169,-0.58675,-0.77883,34.287,-7.5256,-24.811
0.43475,0.53326,0.72569,26.674,-8.9546,-31.724
0.44501,0.53444,0.71856,26.674,-8.5599,-32.046
0.46745,0.45415,0.75845,26.596,-8.0037,-32.376
-0.39682,-0.57475,-0.71568,21.58,-7.7739,-36.698
-0.53353,-0.54881,-0.64355,21.719,-7.1468,-37.364
-0.19747,0.5425,0.81651,52.546,-7.225,-8.3931
-0.22901,0.6761,0.70032,51.969,-6.7744,-8.893
-0.30824,-0.50194,-0.80811,34.619,-6.8965,-25.426
-0.21381,-0.48029,-0.85065,34.308,-6.2435,-25.697
0.54723,0.3823,0.74457,26.185,-7.4287,-32.389
-0.67141,-0.41062,-0.61693,21.54,-6.5799,-37.57
-0.23592,0.76787,0.59558,51.523,-6.4158,-9.5205
-0.23548,0.76551,0.59878,51.583,-6.0127,-10.068
-0.26268,0.69874,0.6654,51.191,-5.5267,-10.774
-0.3628,0.74471,0.56016,50.267,-5.6769,-10.965
-0.49849,0.65678,0.56582,49.783,-5.4536,-11.705
-0.56928,0.64104,0.51477,48.999,-5.6833,-12.146
-0.57831,0.5558,0.59719,48.612,-5.4007,-12.958
-0.54107,0.60337,0.58583,48.086,-5.9768,-12.913
-0.44905,0.52929,0.71986,47.809,-5.6093,-13.436
-0.20637,-0.47637,-0.85468,34.3,-5.8604,-25.9
0.50586,0.45347,0.73381,26.565,-7.0152,-32.868
0.53539,0.45717,0.71018,26.418,-6.3796,-33.178
-0.70056,-0.34097,-0.62686,21.453,-6.3108,-37.643
-0.77602,-0.24454,-0.58137,21.298,-5.7868,-37.709
-0.20417,0.31485,0.92692,47.335,-4.9815,-14.034
-0.2127,0.18619,0.95921,47.831,-4.1602,-14.112
-0.27359,-0.45617,-0.84679,34.66,-5.649,-26.132
-0.26799,-0.42879,-0.86274,34.718,-5.0808,-26.417
0.51766,0.49566,0.69739,26.601,-5.8699,-33.633
0.52721,0.49805,0.68847,25.866,-5.5395,-33.322
0.52039,0.54428,0.658,25.727,-4.8438,-33.74
-0.80302,-0.28416,-0.52384,21.634,-5.2086,-38.495
-0.87254,-0.23315,-0.42932,21.467,-4.3792,-38.612
-0.20624,0.26227,0.9427,48.512,-3.336,-14.116
0.00077038,-0.5365,-0.8439,34.067,-2.2656,-28.083
0.077029,-0.58992,-0.80378,33.605,-3.1612,-27.46
0.5294,0.57941,0.61969,25.959,-4.1836,-34.516
0.49197,0.6192,0.61201,25.612,-3.5062,-34.888
-0.93134,-0.14906,-0.33224,21.282,-4.0042,-38.358
0.24149,-0.031918,0.96988,48.183,-2.3173,-14.298
0.038278,-0.49541,-0.86782,33.888,-1.5363,-28.5
0.094492,-0.53036,-0.84249,33.574,-0.97794,-28.839
0.32319,-0.30896,0.89448,32.042,-2.1152,-29.153
-0.53862,0.49121,0.68455,31.91,-1.879,-29.624
0.39444,0.68463,0.61294,25.151,-2.8257,-35.239
-0.89864,-0.22646,-0.37571,21.425,-3.5262,-39.067
-0.95521,-0.1663,-0.24479,21.287,-2.6449,-39.218
0.27835,0.027369,0.96009,48.936,-1.4741,-14.538
-0.22907,-0.49437,-0.83853,33.251,-0.69581,-29.063
-0.67457,0.082919,0.73354,32.604,-1.3859,-29.042
0.81766,-0.29618,-0.49367,32.604,-1.3859,-29.042
0.44893,-0.34889,-0.82264,32.807,-0.89201,-28.983
0.41477,0.69169,0.59121,25.488,-2.4296,-35.933
0.34571,0.73171,0.58744,24.904,-1.8462,-36.263
-0.95658,-0.19797,-0.2139,21.26,-2.105,-39.534
0.27082,0.13424,0.95323,49.545,-0.80986,-14.724
-0.56338,0.82582,0.024783,43.3,-1.2848,-19.263
-0.51827,0.83515,0.18418,42.742,-1.5504,-19.932
-0.62469,0.77267,-0.11285,43.849,-0.89036,-18.853
-0.44553,0.82218,0.35431,42.375,-1.5104,-20.719
-0.34819,0.80622,0.47831,41.64,-1.6168,-21.192
-0.24202,0.77218,0.58751,41.222,-1.3804,-21.781
-0.11995,0.73283,0.66975,40.495,-1.329,-22.032
-0.059395,0.72784,0.68317,40.508,-0.76634,-22.633
0.54678,0.3788,-0.74669,32.368,-1.3571,-29.392
0.19707,0.21603,-0.95629,31.884,-1.5432,-29.753
0.32754,0.73609,0.59236,24.493,-1.4483,-36.561
0.27424,0.69056,0.66926,24.101,-0.83754,-37.062
-0.90922,-0.29422,-0.29455,21.362,-1.7037,-40.301
-0.98838,-0.10135,-0.11333,21.084,-0.96526,-40.035
-0.99788,0.030075,-0.057739,21.113,-0.31637,-40.271
0.48133,0.010169,0.87648,49.553,-0.14673,-14.798
0.7596,-0.30482,0.57453,49.307,0.34812,-14.453
-0.69751,0.71358,-0.065392,44.467,-0.34548,-19.061
-0.72656,0.68676,-0.02171,45.051,0.28726,-19.237
0.0070061,0.71778,0.69624,40.486,-0.20634,-23.227
0.13316,0.66177,0.73779,39.539,-0.013529,-23.332
0.19612,0.62005,0.75966,39.49,0.66405,-23.896
-0.26757,-0.43319,-0.86067,32.561,0.73932,-30.029
-0.21215,-0.47143,-0.85601,32.557,0.46155,-29.869
0.30267,0.58235,0.75449,24.197,0.14003,-37.953
-0.98818,0.15316,-0.0063465,21.206,0.40574,-40.54
0.49566,-0.042195,0.86749,49.993,0.59263,-15.038
0.77694,-0.28796,0.55986,50.055,1.6275,-14.822
-0.70145,0.68784,-0.18667,45.896,1.2714,-18.513
-0.70071,0.68237,-0.20828,45.377,0.7557,-18.436
0.30295,0.54048,0.78492,39.047,1.2127,-24.194
-0.21861,-0.44634,-0.86775,32.539,1.1352,-30.235
0.20117,0.59211,0.78034,23.824,0.81282,-38.311
-0.97685,0.21095,0.035619,21.331,1.0942,-40.848
0.74834,-0.32836,0.57634,50.449,2.2575,-15.031
-0.70145,0.6382,-0.3173,46.177,1.7347,-18.004
-0.73192,0.55189,-0.39963,46.649,2.394,-17.867
0.34028,0.52763,0.77834,39.352,1.8052,-24.681
0.41925,0.50359,0.7554,39.19,2.4611,-25.041
-0.22799,-0.41203,-0.88219,32.559,1.5794,-30.454
-0.031794,-0.42214,-0.90597,32.456,1.7816,-30.532
0.026787,0.63407,0.77281,23.372,1.2103,-38.54
0.08,0.62923,0.77309,23.507,1.7715,-39.046
-0.92664,0.34548,0.14826,21.617,2.0086,-40.799
0.84149,-0.36132,0.40167,50.658,2.9394,-14.824
0.70553,-0.21386,0.67564,51.341,3.5295,-15.525
-0.76078,0.55408,-0.33795,47.307,3.0289,-18.189
-0.75857,0.45487,-0.46655,47.486,3.612,-17.805
0.41857,0.49922,0.75867,39.479,3.0389,-25.599
0.49317,0.44078,0.75,38.838,3.5516,-25.503
0.47589,0.49715,0.72551,39.316,3.908,-26.033
-0.031501,-0.4379,-0.89847,32.45,2.1292,-30.684
-0.139,0.61352,0.77735,22.914,2.3004,-39.467
-0.36489,0.61722,0.69706,22.568,2.7937,-39.973
-0.85199,0.44984,0.26786,21.868,2.5292,-40.528
-0.69523,0.55671,0.45468,22.203,3.0266,-40.581
0.81503,-0.46749,0.34232,51.297,4.3013,-14.972
-0.81222,0.52039,-0.26361,47.917,3.7853,-18.574
-0.79966,0.43824,-0.41047,48.099,4.3624,-18.172
0.55287,0.49095,0.67327,38.884,4.4755,-26.147
0.79163,-0.58435,0.1785,51.63,4.9931,-14.45
0.79932,-0.55287,0.23541,52.135,5.5532,-14.875
-0.7765,0.35269,-0.52217,48.237,4.9486,-17.942
-0.73089,0.30944,-0.60832,48.363,5.5427,-17.762
0.57652,0.46918,0.66895,38.82,4.8556,-26.376
0.63115,0.42118,0.65135,38.744,5.4631,-26.709
0.77762,-0.62775,0.035162,52.621,6.238,-14.263
0.78747,-0.61489,0.042422,53.029,6.7551,-14.841
-0.77465,0.42701,-0.46646,48.849,5.6064,-18.417
-0.72148,0.36447,-0.58875,48.957,6.2186,-18.105
0.56423,0.46455,0.68252,38.989,6.0948,-27.37
0.61399,0.42942,0.66228,38.816,6.7029,-27.627
0.69393,-0.71507,-0.084466,53.599,7.3541,-14.421
0.63586,-0.7625,-0.11951,53.834,7.4146,-13.595
-0.68723,0.33423,-0.64498,49.025,6.7988,-17.887
-0.7065,0.38433,-0.59427,49.638,7.3066,-18.25
0.74528,0.36247,0.55962,38.439,7.3838,-27.614
0.051644,0.31226,0.94859,22.349,6.359,-42.194
0.41575,0.49351,0.76394,22.682,6.9157,-42.65
-0.47511,-0.050271,0.87849,21.679,6.3441,-42.375
-0.79471,-0.28754,0.53456,21.265,6.1232,-42.856
-0.91012,-0.39993,0.10831,20.951,6.1264,-43.682
-0.84655,-0.51412,-0.13795,20.316,7.2587,-44.104
0.64321,-0.75261,-0.14092,54.222,7.7899,-13.963
0.69381,-0.71844,0.049781,54.804,8.1877,-13.36
-0.67784,0.36795,-0.63651,49.794,8.1509,-17.958
0.7207,0.37117,0.58552,38.528,8.348,-28.363
0.47053,0.58006,0.66493,22.529,7.4835,-42.994
0.55874,0.51825,0.64748,22.025,7.8681,-42.983
-0.83893,-0.39526,-0.37413,20.624,7.3966,-45.222
-0.80233,-0.32017,-0.50375,20.487,8.418,-45.792
0.73537,-0.57942,0.35143,55.286,8.8204,-12.891
0.64764,-0.46835,0.60101,55.731,9.6858,-12.71
-0.65942,0.42954,-0.61698,50.388,8.9642,-18.105
-0.63528,0.46317,-0.61797,50.485,9.4256,-17.888
0.70796,0.32601,0.6265,38.671,9.2545,-29.08
-0.6281,-0.35879,-0.69048,31.873,9.3377,-34.515
-0.50433,-0.44874,-0.73776,32.055,8.5565,-34.272
0.57132,0.48454,0.66243,22.051,8.3073,-43.314
-0.77616,-0.30806,-0.55015,19.932,9.2253,-45.416
0.55055,-0.38178,0.74239,56.211,10.446,-12.674
-0.6298,0.47646,-0.61347,50.686,9.9024,-17.721
-0.64434,0.46128,-0.60996,50.88,9.6227,-18.117
-0.67728,0.49831,-0.54127,50.982,10.397,-17.619
0.7286,0.26322,0.63235,38.599,10.342,-29.523
-0.73427,-0.25775,-0.62802,31.799,10.141,-34.831
-0.76692,-0.18531,-0.6144,19.937,10.127,-45.777
0.52321,-0.5465,0.65391,57.123,10.919,-12.956
-0.75645,0.43139,-0.49161,51.643,10.984,-18.023
0.82064,0.10547,0.56163,38.326,11.652,-29.586
-0.79002,-0.39291,-0.47062,31.84,10.53,-35.063
-0.70086,-0.53726,-0.46919,31.981,10.431,-35.238
-0.7667,-0.12323,-0.63007,19.941,10.767,-45.948
-0.77019,-0.11644,-0.6271,20.386,10.625,-46.489
-0.76939,-0.0020978,-0.63877,20.409,11.474,-46.603
0.39891,-0.28404,0.87189,57.318,11.656,-12.651
-0.69918,0.60635,-0.37881,51.983,11.967,-17.597
-0.72522,0.51727,-0.45441,52.1,11.694,-18.099
-0.67456,0.66704,-0.31627,52.41,12.521,-17.346
0.74195,0.16105,0.65082,38.795,12.117,-30.243
0.8101,0.26607,0.52244,38.722,12.918,-30.424
-0.63707,-0.60184,-0.48158,32.01,11.839,-37.082
-0.65377,-0.65358,-0.38134,31.209,12.375,-37.038
-0.48234,-0.68042,-0.5517,31.861,12.448,-37.64
-0.7785,0.13284,-0.61343,20.508,12.203,-46.653
-0.65331,0.72452,-0.21967,52.999,13.21,-17.053
0.81602,0.30196,0.49289,38.782,13.598,-31.002
-0.56911,-0.67751,-0.46593,31.051,12.706,-37.285
-0.41252,-0.72271,-0.55455,30.489,13.245,-37.499
0.48157,0.84161,0.24451,22.015,13.91,-45.702
0.33215,0.86883,0.36717,22.023,14.007,-46.085
-0.8084,0.39078,-0.4402,20.839,13.214,-46.679
-0.59065,0.80386,0.070256,54.217,14.303,-16.37
-0.6452,0.7565,-0.10691,53.484,13.683,-16.76
0.85139,0.23087,0.47099,38.844,14.685,-31.712
-0.46419,-0.69085,-0.5543,30.593,13.849,-38.301
-0.46301,-0.38725,-0.79728,30.137,14.466,-38.695
-0.053933,0.95774,0.28254,21.688,14.041,-46.101
-0.79737,0.602,-0.042395,21.374,13.948,-46.82
-0.27843,0.82159,0.49746,56.75,14.954,-14.539
-0.42731,0.83283,0.35186,55.779,15.033,-15.595
-0.54742,0.80436,0.23095,55.06,14.95,-16.494
0.90817,0.10658,0.40481,38.694,15.819,-31.784
-0.34518,0.23903,-0.90759,31.294,16.944,-39.421
-0.35325,0.2887,-0.88987,30.573,16.959,-39.109
-0.30044,0.93538,0.18654,21.679,14.083,-46.337
-0.90889,0.41678,0.014335,21.825,14.397,-46.713
-0.80011,0.54687,0.24648,21.867,14.643,-47.202
0.91622,0.074059,0.39378,38.734,16.467,-31.975
-0.60716,-0.18818,-0.77198,31.302,16.913,-39.701
0.91019,0.10788,0.39989,38.636,17.053,-31.851
0.92157,0.10904,0.37257,38.688,17.726,-32.19
-0.41453,-0.12558,-0.90133,30.569,17.187,-39.118
-0.53712,-0.011761,-0.84342,30.874,17.464,-39.301
0.93594,0.058237,0.34732,38.768,18.612,-32.662
-0.81107,0.32985,-0.48309,31.832,17.85,-39.945
0.93793,-0.015643,0.34646,38.918,19.526,-33.145
-0.65093,0.75854,-0.030132,33.108,18.848,-37.5
-0.54919,0.8322,-0.076387,32.714,18.574,-37.752
-0.42979,0.89345,-0.13051,32.697,18.501,-38.339
-0.09219,0.99239,-0.081682,31.871,18.265,-38.495
-0.4721,0.853,-0.2225,31.887,17.957,-40.071
-0.27841,0.69928,-0.65841,31.005,18.121,-39.328
-0.079058,0.98897,-0.12523,31.68,18.21,-39.224
0.96034,-0.021212,0.27804,39.148,20.4,-33.615
-0.88025,0.47363,-0.028979,33.792,19.54,-38.051
0.96275,0.0059873,0.27033,39.034,21.244,-33.181
-0.98649,0.10693,0.12408,33.977,20.387,-38.82
-0.31012,-0.58914,0.74615,26.971,20.589,-44.644
-0.32511,-0.1271,0.9371,27.393,21.414,-44.079
-0.64004,-0.41813,0.64461,26.301,20.96,-44.801
-0.61139,-0.4781,0.63057,26.036,20.633,-45.418
-0.77927,-0.13189,0.61265,25.593,21.226,-45.535
0.97218,0.20549,0.11243,39.069,21.989,-33.724
-0.98484,0.025102,0.17165,34.032,21.488,-38.352
-0.35582,0.63615,0.68462,27.158,22.386,-44.598
-0.8177,0.19375,0.54207,25.552,21.678,-45.651
-0.80815,0.36612,0.46135,25.305,21.916,-46.167
0.91565,0.40151,0.019141,38.891,22.641,-34.274
0.81869,0.57146,-0.056442,38.563,23.196,-34.824
-0.96077,0.2264,0.16023,34.156,22.463,-38.179
-0.43544,0.77083,0.46498,26.542,22.573,-45.223
-0.36071,0.8881,0.28492,26.526,22.849,-45.964
-0.53958,0.79169,0.2865,25.854,22.654,-46.348
-0.70431,0.62817,0.33068,25.488,22.323,-46.391
0.63157,0.76756,-0.10945,38.055,23.725,-35.186
0.55899,0.82365,-0.095592,37.784,23.777,-36.204
0.32161,0.92691,-0.19339,37.161,24.052,-36.636
0.18399,0.96301,-0.19687,36.75,23.984,-37.341
-0.085396,0.96634,-0.24269,35.866,24.019,-37.543
-0.13139,0.9811,-0.14204,35.711,23.808,-38.382
-0.47301,0.87586,-0.09555,34.95,23.625,-38.293
-0.80714,0.5895,0.031785,34.443,23.167,-38.196
-0.66999,-0.62032,-0.40782,20.506,-82.547,-5.0458
-0.19098,-0.98159,0.0032398,21.008,-82.915,-4.5591
-0.78741,-0.24783,-0.56441,20.169,-81.63,-5.0649
-0.87891,-0.14215,-0.45531,21.561,-81.006,-7.4864
-0.82524,-0.16639,-0.53971,20.819,-81.343,-5.9878
0.74478,-0.30791,0.59203,18.313,-83.251,-6.6615
0.84448,-0.17965,0.50456,19.058,-82.962,-7.6152
0.83544,0.019763,0.54922,18.624,-81.684,-6.7976
-0.65118,-0.46253,-0.60169,20.504,-78.664,-6.3228
-0.82713,-0.12748,-0.54736,21.093,-78.764,-7.2476
-0.23603,-0.56287,-0.79212,20.343,-78.179,-6.742
0.91387,0.048107,0.40314,18.49,-80.459,-6.8
0.97501,0.0037107,0.22213,18.63,-79.539,-7.4938
0.89272,-0.43846,-0.10392,18.755,-78.627,-7.265
0.45467,-0.70094,-0.54951,19.54,-77.58,-7.4716
0.71712,-0.55344,0.42362,13.738,-83.293,-10.514
0.33733,-0.91045,0.23934,14.345,-82.898,-10.447
-0.24469,-0.94642,-0.21075,14.804,-82.887,-9.6201
-0.6522,-0.26567,-0.70997,11.312,-76.866,-15.882
-0.26265,0.27742,-0.92415,10.68,-77.533,-15.401
